name,iso_num,iso_2,iso_3,ioc_cc,fifa_cc,wiki_data_id,wiki_id
Ilhas Feroe,,,,,,Q4628,Ilhas Feroe
Ilhas Malvinas,,,,,,Q9648,Ilhas Malvinas
Ilhas Marshall,,,,,,Q709,Ilhas Marshall
Ilhas Virgens Britânicas,,,,,,Q25305,Ilhas Virgens Britânicas
Indonésia,,,,,,Q252,Indonésia
Inglaterra,,,,,,Q21,Inglaterra
Iraque,,,,,,Q796,Iraque
Irlanda,,,,,,Q27,Irlanda
Irã,,,,,,Q794,Irã
Islândia,,,,,,Q189,Islândia
Israel,,,,,,Q801,Israel
Itália,,,,,,Q38,Itália
Jamaica,,,,,,Q766,Jamaica
Japão,,,,,,Q17,Japão
Jersey,,,,,,Q785,Jersey
Jordânia,,,,,,Q810,Jordânia
Kiribati,,,,,,Q710,Kiribati
Kosovo,,,,,,Q1246,Kosovo
Kuwait,,,,,,Q817,Kuwait
Laos,,,,,,Q819,Laos
Lesoto,,,,,,Q1013,Lesoto
Letónia,,,,,,Q211,Letónia
Libéria,,,,,,Q1014,Libéria
Liechtenstein,,,,,,Q347,Liechtenstein
Lituânia,,,,,,Q37,Lituânia
Luxemburgo,,,,,,Q32,Luxemburgo
Líbano,,,,,,Q822,Líbano
Líbia,,,,,,Q1016,Líbia
Macau,,,,,,Q14773,Macau
Madagáscar,,,,,,Q1019,Madagáscar
Malawi,,,,,,Q1020,Malawi
Maldivas,,,,,,Q826,Maldivas
Mali,,,,,,Q912,Mali
Malta,,,,,,Q233,Malta
Malásia,,,,,,Q833,Malásia
Martinica,,,,,,Q17054,Martinica
Mauritânia,,,,,,Q1025,Mauritânia
Quirguistão,,,,,,Q813,Quirguistão
Quénia,,,,,,Q114,Quénia
República Centro-Africana,,,,,,Q929,República Centro-Africana
República Democrática do Congo,,,,,,Q974,República Democrática do Congo
República Dominicana,,,,,,Q786,República Dominicana
Território Britânico do Oceano Índico,,,,,,Q43448,Território Britânico do Oceano Índico
Timor-Leste,,,,,,Q574,Timor-Leste
Áustria,040,AT,AUT,AUT,AUT,Q40,Áustria
Índia,,,,,,Q668,Índia
