name,iso_num,iso_2,iso_3,ioc_cc,fifa_cc,wiki_data_id,wiki_id
,,,,,,Q218,Romania
,,,,,,Q159,Russia
,,,,,,Q1037,Rwanda
,,,,,,Q25528,Saba
,,,,,,Q40362,Sahrawi Arab Democratic Republic
,,,,,,Q25362,Saint Barthélemy
,,,,,,Q763,Saint Kitts and Nevis
,,,,,,Q760,Saint Lucia
,,,,,,Q126125,Saint Martin
,,,,,,Q34617,Saint Pierre and Miquelon
,,,,,,Q757,Saint Vincent and the Grenadines
,,,,,,Q683,Samoa
,,,,,,Q238,San Marino
,,,,,,Q851,Saudi Arabia
,,,,,,Q22,Scotland
,,,,,,Q1041,Senegal
,,,,,,Q403,Serbia
,,,,,,Q1042,Seychelles
,,,,,,Q1044,Sierra Leone
,,,,,,Q334,Singapore
,,,,,,Q26180,Sint Eustatius
,,,,,,Q26273,Sint Maarten
,,,,,,Q214,Slovakia
,,,,,,Q215,Slovenia
,,,,,,Q685,Solomon Islands
,,,,,,Q1045,Somalia
,,,,,,Q34754,Somaliland
,,,,,,Q258,South Africa
,,,,,,Q35086,South Georgia and the South Sandwich Islands
,,,,,,Q884,South Korea
,,,,,,Q23427,South Ossetia
,,,,,,Q958,South Sudan
,,,,,,Q29,Spain
,,,,,,Q854,Sri Lanka
,,,,,,Q219060,State of Palestine
,,,,,,Q1049,Sudan
,,,,,,Q730,Suriname
,,,,,,Q25231,Svalbard
,,,,,,Q34,Sweden
,,,,,,Q39,Switzerland
,,,,,,Q858,Syria
,,,,,,Q1039,São Tomé and Príncipe
,,,,,,Q865,Taiwan
,,,,,,Q863,Tajikistan
,,,,,,Q924,Tanzania
,,,,,,Q869,Thailand
,,,,,,Q778,The Bahamas
,,,,,,Q1005,The Gambia
,,,,,,Q945,Togo
,,,,,,Q678,Tonga
,,,,,,Q907112,Transnistria
,,,,,,Q754,Trinidad and Tobago
,,,,,,Q948,Tunisia
,,,,,,Q43,Turkey
,,,,,,Q874,Turkmenistan
,,,,,,Q18221,Turks and Caicos Islands
,,,,,,Q672,Tuvalu
,,,,,,Q1036,Uganda
,,,,,,Q212,Ukraine
,,,,,,Q878,United Arab Emirates
,,,,,,Q145,United Kingdom
,,,,,,Q30,United States
,,,,,,Q11703,United States Virgin Islands
,,,,,,Q400506,Unknown
,,,,,,Q77,Uruguay
,,,,,,Q265,Uzbekistan
,,,,,,Q686,Vanuatu
,,,,,,Q237,Vatican City
,,,,,,Q717,Venezuela
,,,,,,Q881,Vietnam
,,,,,WAL,Q25,Wales
,,,,,,Q805,Yemen
,,,,,,Q953,Zambia
,,,,,,Q954,Zimbabwe
,,,,,,Q5689,Åland
अंगुइला,,,,,,Q25228,अंगुइला
अंगोला,,,,,,Q916,अंगोला
अक्रोत्तिरी और धेकेलिया,,,,,,Q37362,अक्रोत्तिरी और धेकेलिया
अज़रबाइजान,,,,,,Q227,अज़रबाइजान
अण्टीगुआ और बारबूडा,,,,,,Q781,अण्टीगुआ और बारबूडा
अण्डोरा,,,,,,Q228,अण्डोरा
अफ़ग़ानिस्तान,004,AF,AFG,AFG,AFG,Q889,अफ़ग़ानिस्तान
अबख़ाज़िया,,,,,,Q23334,अबख़ाज़िया
अरूबा,,,,,,Q21203,अरूबा
अर्जेण्टीना,,,,,,Q414,अर्जेण्टीना
अल्जीरिया,,,,,,Q262,अल्जीरिया
अल्बानिया,,,,,,Q222,अल्बानिया
आर्मीनिया,,,,,,Q399,आर्मीनिया
ऑस्ट्रिया,040,AT,AUT,AUT,AUT,Q40,ऑस्ट्रिया
ऑस्ट्रेलिया,,,,,,Q408,ऑस्ट्रेलिया
बहरीन,,,,,,Q398,बहरीन
बांग्लादेश,,,,,,Q902,बांग्लादेश
बारबाडोस,,,,,,Q244,बारबाडोस
बेनिन,,,,,,Q962,बेनिन
बेलारूस,,,,,,Q184,बेलारूस
बेलीज़,,,,,,Q242,बेलीज़
बेल्जियम,,,,,,Q31,बेल्जियम
