name,iso_num,iso_2,iso_3,ioc_cc,fifa_cc,wiki_data_id,wiki_id
,,,,,,Q22,Scotland
,,,,,,Q1041,Senegal
,,,,,,Q403,Serbia
,,,,,,Q1042,Seychelles
,,,,,,Q1044,Sierra Leone
,,,,,,Q334,Singapore
,,,,,,Q26180,Sint Eustatius
,,,,,,Q26273,Sint Maarten
,,,,,,Q214,Slovakia
,,,,,,Q215,Slovenia
,,,,,,Q685,Solomon Islands
,,,,,,Q1045,Somalia
,,,,,,Q34754,Somaliland
,,,,,,Q258,South Africa
,,,,,,Q35086,South Georgia and the South Sandwich Islands
,,,,,,Q884,South Korea
,,,,,,Q23427,South Ossetia
,,,,,,Q958,South Sudan
,,,,,,Q29,Spain
,,,,,,Q854,Sri Lanka
,,,,,,Q219060,State of Palestine
,,,,,,Q1049,Sudan
,,,,,,Q730,Suriname
,,,,,,Q25231,Svalbard
,,,,,,Q34,Sweden
,,,,,,Q39,Switzerland
,,,,,,Q858,Syria
,,,,,,Q1039,São Tomé and Príncipe
,,,,,,Q865,Taiwan
,,,,,,Q863,Tajikistan
,,,,,,Q924,Tanzania
,,,,,,Q869,Thailand
,,,,,,Q778,The Bahamas
,,,,,,Q1005,The Gambia
,,,,,,Q945,Togo
,,,,,,Q678,Tonga
,,,,,,Q907112,Transnistria
,,,,,,Q754,Trinidad and Tobago
,,,,,,Q948,Tunisia
,,,,,,Q43,Turkey
,,,,,,Q874,Turkmenistan
,,,,,,Q18221,Turks and Caicos Islands
,,,,,,Q672,Tuvalu
,,,,,,Q1036,Uganda
,,,,,,Q212,Ukraine
,,,,,,Q878,United Arab Emirates
,,,,,,Q145,United Kingdom
,,,,,,Q30,United States
,,,,,,Q11703,United States Virgin Islands
,,,,,,Q400506,Unknown
,,,,,,Q77,Uruguay
,,,,,,Q265,Uzbekistan
,,,,,,Q686,Vanuatu
,,,,,,Q237,Vatican City
,,,,,,Q717,Venezuela
,,,,,,Q881,Vietnam
,,,,,WAL,Q25,Wales
,,,,,,Q805,Yemen
,,,,,,Q953,Zambia
,,,,,,Q954,Zimbabwe
,,,,,,Q5689,Åland
가나,,,,,,Q117,가나
가봉,,,,,,Q1000,가봉
가이아나,,,,,,Q734,가이아나
과들루프,,,,,,Q17012,과들루프
과테말라,,,,,,Q774,과테말라
그레나다,,,,,,Q769,그레나다
그리스,,,,,,Q41,그리스
그린란드,,,,,,Q223,그린란드
기니,,,,,,Q1006,기니
기니비사우,,,,,,Q1007,기니비사우
덴마크,,,,,,Q35,덴마크
도미니카 공화국,,,,,,Q786,도미니카 공화국
도미니카 연방,,,,,,Q784,도미니카 연방
독일,,,,,,Q183,독일
동티모르,,,,,,Q574,동티모르
맨섬,,,,,,Q9676,맨섬
미크로네시아 연방,,,,,,Q702,미크로네시아 연방
바레인,,,,,,Q398,바레인
바베이도스,,,,,,Q244,바베이도스
방글라데시,,,,,,Q902,방글라데시
버뮤다,,,,,,Q23635,버뮤다
베냉,,,,,,Q962,베냉
벨기에,,,,,,Q31,벨기에
벨라루스,,,,,,Q184,벨라루스
벨리즈,,,,,,Q242,벨리즈
보네르섬,,,,,,Q25396,보네르섬
보스니아 헤르체고비나,,,,,,Q225,보스니아 헤르체고비나
보츠와나,,,,,,Q963,보츠와나
볼리비아,,,,,,Q750,볼리비아
부룬디,,,,,,Q967,부룬디
부르키나파소,,,,,,Q965,부르키나파소
부탄,,,,,,Q917,부탄
불가리아,,,,,,Q219,불가리아
브라질,,,,,,Q155,브라질
브루나이,,,,,,Q921,브루나이
아루바,,,,,,Q21203,아루바
아르메니아,,,,,,Q399,아르메니아
아르차흐 공화국,,,,,,Q244165,아르차흐 공화국
아르헨티나,,,,,,Q414,아르헨티나
아이슬란드,,,,,,Q189,아이슬란드
아이티,,,,,,Q790,아이티
아일랜드,,,,,,Q27,아일랜드
아제르바이잔,,,,,,Q227,아제르바이잔
아크로티리 데켈리아,,,,,,Q37362,아크로티리 데켈리아
아프가니스탄,004,AF,AFG,AFG,AFG,Q889,아프가니스탄
안도라,,,,,,Q228,안도라
알바니아,,,,,,Q222,알바니아
알제리,,,,,,Q262,알제리
압하지야,,,,,,Q23334,압하지야
앙골라,,,,,,Q916,앙골라
앤티가 바부다,,,,,,Q781,앤티가 바부다
앵귈라,,,,,,Q25228,앵귈라
에리트레아,,,,,,Q986,에리트레아
에스와티니,,,,,,Q1050,에스와티니
에스토니아,,,,,,Q191,에스토니아
에콰도르,,,,,,Q736,에콰도르
에티오피아,,,,,,Q115,에티오피아
엘살바도르,,,,,,Q792,엘살바도르
영국령 버진아일랜드,,,,,,Q25305,영국령 버진아일랜드
영국령 인도양 지역,,,,,,Q43448,영국령 인도양 지역
오스트레일리아,,,,,,Q408,오스트레일리아
오스트리아,040,AT,AUT,AUT,AUT,Q40,오스트리아
온두라스,,,,,,Q783,온두라스
이라크,,,,,,Q796,이라크
이란,,,,,,Q794,이란
이스라엘,,,,,,Q801,이스라엘
이집트,,,,,,Q79,이집트
이탈리아,,,,,,Q38,이탈리아
인도,,,,,,Q668,인도
인도네시아,,,,,,Q252,인도네시아
잉글랜드,,,,,,Q21,잉글랜드
적도 기니,,,,,,Q983,적도 기니
조지아,,,,,,Q230,조지아
중앙아프리카 공화국,,,,,,Q929,중앙아프리카 공화국
중화인민공화국,,,,,,Q148,중화인민공화국
지부티,,,,,,Q977,지부티
지브롤터,,,,,,Q1410,지브롤터
차드,,,,,,Q657,차드
체코,,,,,,Q213,체코
칠레,,,,,,Q298,칠레
카메룬,,,,,,Q1009,카메룬
카보베르데,,,,,,Q1011,카보베르데
캄보디아,,,,,,Q424,캄보디아
캐나다,,,,,,Q16,캐나다
케이맨 제도,,,,,,Q5785,케이맨 제도
코모로,,,,,,Q970,코모로
코스타리카,,,,,,Q800,코스타리카
코코스 (킬링) 제도,,,,,,Q36004,코코스 (킬링) 제도
코트디부아르,,,,,,Q1008,코트디부아르
콜롬비아,,,,,,Q739,콜롬비아
콩고 민주 공화국,,,,,,Q974,콩고 민주 공화국
쿠바,,,,,,Q241,쿠바
퀴라소,,,,,,Q25279,퀴라소
크로아티아,,,,,,Q224,크로아티아
크리스마스섬,,,,,,Q31063,크리스마스섬
클리퍼턴섬,,,,,,Q161258,클리퍼턴섬
키프로스,,,,,,Q229,키프로스
페로 제도,,,,,,Q4628,페로 제도
포클랜드 제도,,,,,,Q9648,포클랜드 제도
프랑스,,,,,,Q142,프랑스
프랑스령 기아나,,,,,,Q3769,프랑스령 기아나
피지,,,,,,Q712,피지
핀란드,,,,,,Q33,핀란드
헝가리,,,,,,Q28,헝가리
홍콩,,,,,,Q8646,홍콩
