full_name,nation,birthday,snooker_id,cuetracker_id,wikidata_id,wiki_id
Tom O'Driscoll,Ireland,,747,tom-odriscoll,,
John Torpey,Ireland,,746,john-torpey,,
Daniel O'Regan,Ireland,,745,daniel-oregan,,
Alastair Wilson,Northern Ireland,,744,alastair-wilson,,
Alan Cleary,Ireland,,743,alan-cleary,,
Sobradinho de Dues,Brazil,,742,sobradinho-de-dues,,
Adam Nash,England,,740,adam-nash,,
Rees Carter,England,,739,rees-carter,,
Gary Weeks,England,,738,gary-weeks,,
snooker.org,,,737,,,
Dale Pope,Wales,,736,dale-pope,,
Thomas Emes,England,,735,thomas-emes,,
Greg Batten,England,,734,greg-batten,,
Adam Bobat,England,,732,adam-bobat,,
Geoff Williams,England,,731,geoff-williams,,
Sean Hopkin,England,,730,sean-hopkin,,
Omer Butt,Pakistan,,729,omer-butt,,
Nikolas Charalambous,England,,728,nikolas-charalambous,,
James Brown,England,,727,james-brown,,
Tom Maxfield,England,,726,tom-maxfield,,
Richard William King,Wales,,725,richard-king,,
Nico Elton,England,,723,nico-elton,,
Alan Edmonds,England,,722,alan-edmonds,,
Hasan Khan,Pakistan,,721,hasan-khan,,
Jordan Winbourne,England,,720,jordan-winbourne,,
Jamie Green,England,,719,jamie-green,,
Stephen John Barton,England,,718,stephen-john-barton,,
Kashif Khan,England,,717,kashif-khan,,
Paul McPhillips,Scotland,,716,paul-mcphillips,,
Guilio Rea,Scotland,,715,guilio-rea,,
Billy Snaddon,Scotland,,714,billy-snaddon,,
John Lardner,Scotland,,713,john-lardner,,
Murdo McLeod,Scotland,,712,murdo-macleod,,
Richy McDonald,Scotland,,711,richy-mcdonald,,
Steve Wylie,Scotland,,709,stephen-wylie,,
Rafal Jewtuch,Poland,,708,rafay-jewtuch,,
Wiktor Doberschütz,Poland,,707,wiktor-doberschutz,,
Wojciech Bojewski,Poland,,705,wojciech-bojewski,,
Michal Lyjak,Poland,,704,michal-lyjak,,
Karol Szuba-Jablonski,Poland,,703,karol-szuba-jablonski,,
Phan Quoc Binh,Poland,,702,phan-quoc-binh,,
Marek Slomianowski,Poland,,701,marek-slomianowski,,
Adam Polak,Poland,,700,adam-polak,,
Bartlomiej Orzechowski,Poland,,699,bartlomiej-orzechowski,,
Michal Matuszczyk,Poland,,698,michal-matuszczyk,,
Adrian Materek,Poland,,697,adrian-materek,,
Tetyana Volovelska,Ukraine,,696,tetyana-volovelska,,
Essam Saadeh,Jordan,,695,essam-saadeh,,
Michal Ebert,Poland,,694,michal-ebert,,
Tomaz Malecki,Poland,,693,tomaz-malecki,,
Krzysztof Gorniak,Poland,,692,krzysztof-gorniak,,
Kevin Dabrowski,Poland,,691,kevin-dabrowski,,
Maciej Relich,Poland,,690,maciej-relich,,
Pawel Rogoza,Poland,,689,pawey-rogoza,,
Daniel Derezinski,Poland,,688,daniel-derezinski,,
Tomasz Gieraltowski,Poland,,687,tomasz-gieraltowski,,
Damian Matysiak,Poland,,686,damian-matysiak,,
Pawel Kasprzycki,Poland,,685,pawel-kasprzycki,,
Robert Zablocki,Poland,,684,robert-zablocki,,
Krzysztof Kubicki,Poland,,683,krzysztof-kubicki,,
Vitaliy Ivaniv,Ukraine,,682,vitaliy-ivaniv,,
Jaroslaw Kowalski,Poland,,681,jarosyaw-kowalski,,
Piotr Murat,Poland,,679,piotr-murat,,
Karol Lelek,Poland,,678,karol-lelek,,
Piotr Wardowski,Poland,,677,piotr-wardowski,,
Jacek Konarski,Poland,,676,jacek-konarski,,
Najmur Khan,Pakistan,,675,najmur-khan,,
Aleksander Zok,Poland,,674,aleksander-zok,,
Jonathan Birch,England,,672,jonathan-birch,,
Kamil Zubrzycki,Poland,,671,kamil-zubrzycki,,
Rafal Gorecki,Poland,,670,rafal-gorecki,,
Dene O'Kane,New Zealand,,667,dene-okane,,
Cai Jianzhong,China,,665,cai-jianzhong,,
snooker.org,,,664,,,
Richard Barrett,England,,661,richard-barrett,,
Clark Lillyman,England,,660,clark-lillyman,,
Garoid O'Connor,England,,658,garoid-oconnor,,
Brian Morgan,England,,657,brian-morgan,,
Daniel Woodward,Wales,,656,daniel-woodward,,
Ricky Hong Chin,England,,655,ricky-hong-chin,,
Ross Summers,England,,654,ross-summers,,
Fabio Luersen,Brazil,,653,fabio-luersen,,
James Mifsud,Australia,,652,james-mifsud,,
Noel Rodrigues,Brazil,,651,noel-rodrigues-moreira,,
Jörg Vortkort,Germany,,650,jorg-vortkort,,
Michael Peyr,Austria,,649,michael-peyr,,
Frank Schröder,Germany,,648,frank-schroder,,
Angelo Losi,Switzerland,,647,angelo-losi,,
Christian Ozim,Germany,,646,christian-ozim,,
Jonathan Fulcher,Scotland,,645,jonathan-fulcher,,
Patrick Rossmann,Austria,,644,patrick-rosmann,,
Anne-Katrin Hirsch,Germany,,643,anne-katrin-hirsch,,
Rita Jakisch,Germany,,642,rita-jakisch,,
Harald Kloss,Germany,,641,harald-kloss,,
Stefan Merkel,Germany,,640,stefan-merkel,,
Jan Leichs,Germany,,639,jan-leichs,,
Markus Pfistermüller,Austria,,638,markus-pfistermuller,,
Markus Stocker,Austria,,637,markus-stocker,,
Özyurt Aksoy,Turkey,,636,ozyurt-aksoy,,
Felix Pleschek,Austria,,635,felix-pleschek,,
Rüdiger Fehrmann,Germany,,634,rudiger-fehrmann,,
Ricky Norris,England,,631,ricky-norris,,
Christian Pesch,Germany,,630,christian-pesch,,
Zafir Dilji,Serbia,,629,zafir-dilji,,
Paul Schopf,Austria,,628,paul-schopf,,
Douglas Hogan,Ireland,,627,douglas-hogan,,
Baghi Ebrahim,Austria,,626,baghi-ebrahim,,
Hendrik Glax,Germany,,625,hendrik-glax,,
Norbert Eckstein,Germany,,624,norbert-eckstein,,
Stephanus Klitzke,Germany,,623,stephanus-klitzke,,
Roland Hanisch,Germany,,622,roland-hanisch,,
Kristian Willetts,England,,618,kristian-willetts,,
Ashley Wright,England,,617,ashley-wright,,
Brian Robertson,England,,614,brian-robertson,,
Andrew Rogers,Wales,,612,andrew-rogers,,
John Woods,England,,611,john-woods,,
Robert Tickner,England,,610,robert-tickner,,
Steve Ventham,England,,609,steve-ventham,,
Sean James Riach,Scotland,,607,sean-riach,,
James Frith,England,,606,james-frith,,
David Birley,England,,604,david-birley,,
Terry Buchan,England,,603,terry-buchan,,
Lewis Frampton,England,,602,lewis-frampton,,
Grzegorz Biernadski,Poland,,601,grzegorz-biernadski,,
Darren Bond,England,,599,darren-bond,,
Declan Bristow,England,,598,declan-bristow,,
Jonathan Friel,Ireland,,597,jonathan-friel,,
Martin Ball,England,,596,martin-ball,,
Brian Cox,England,,595,brian-cox,,
Yasser El-Sherbini,Egypt,,590,yaser-elsherbiny,,
Saleh Mohammad,Afghanistan,,587,saleh-mohammadi,,
Mohammad Rais Senzahi,Afghanistan,,586,mohammad-rais-senzahi,,
Sahid Aftab,Pakistan,,584,shahid-aftab,,
Malta (2011),Malta,,579,,,
Poland (2011),Poland,,578,,,
United Arab Emirates (2011),United Arab Emirates,,577,,,
Afghanistan (2011),Afghanistan,,576,,,
India (2011),India,,575,,,
Pakistan (2011),Pakistan,,574,,,
Belgium (2011),Belgium,,573,,,
Brazil (2011),Brazil,,572,,,
Germany (2011),Germany,,571,,,
Thailand 2 (2011),Thailand,,570,,,
Thailand 1 (2011),Thailand,,569,,,
Ireland (2011),Ireland,,568,,,
Hong Kong (2011),Hong Kong,,567,,,
Northern Ireland (2011),Northern Ireland,,566,,,
Australia (2011),Australia,,565,,,
China (2011),China,,564,,,
Scotland (2011),Scotland,,563,,,
England (2011),England,,562,,,
Egypt (2011),Egypt,,561,,,
Wales (2011),Wales,,560,,,
NOTEAM (-1),Unknown,,559,,,
TEAMTBD (-1),Unknown,,558,,,
Shahbaaz Khan,India,,556,shahbaaz-khan,,
Sachin Plaha,England,,555,sachin-plaha,,
Dean Venables,England,,554,dean-venables,,
Khizar Raoof,India,,551,khizar-raoof,,
George Marter,England,,548,george-marter,,
Najm Khan,Pakistan,,547,najm-khan,,
Stephen Ellis,Wales,,545,stephen-ellis,,
Bobby Cruickshanks,Scotland,,544,bobby-cruickshanks,,
Manish Jain,India,,543,manish-jain,,
Brent Kolbeck,Canada,,541,brent-kolbeck,,
Liam Monk,England,,539,liam-monk,,
Lyndon Gordon,South Africa,,538,lyndon-gordon,,
Matthew Simpson,England,,536,matthew-simpson,,
Augusto Ruckauf,Germany,,535,augusto-ruckauf,,
Bhavesh Sodha,England,,533,bhavesh-sodha,,
Tony Else,England,,530,tony-else,,
Shahram Changezi,Pakistan,,527,shahram-changezi,,
Gareth Coates,England,,524,gareth-coates,,
Robert James,England,,518,robert-james,,
Brijesh Damani,India,,517,brijesh-damani,,
Ross Jones,Wales,,516,ross-jones,,
Cao Kaisheng,China,,513,cao-kaisheng,,
Shi Shuangyang,China,,512,shi-shuamgyang,,
Tang Jun,China,,509,tang-jun,,
Tony Brown,England,,506,tony-brown,,
Bill Oliver,England,,504,bill-oliver,,
snooker.org,,,503,,,
Barry West,England,,502,barry-west,,
Nic Barrow,England,,501,nic-barrow,,
Lewis Roberts,England,,499,lewis-roberts,,
Vincent Muldoon,Ireland,,496,vincent-muldoon,,
Supoj Saenla,Thailand,,495,supoj-saenla,,
Robert Stephen,Scotland,,493,robert-stephen,,
Declan Hughes,Northern Ireland,,491,declan-hughes,,
Colin Mitchell,England,,490,colin-mitchell,,
Adam Osbourne,England,,489,adam-osbourne,,
Phil Seaton,England,,487,philip-seaton,,
Neil Selman,England,,483,neil-selman,,
Christopher Flight,England,,479,christopher-flight,,
Noppadol Sangnil,Thailand,,478,noppadol-sangnil,,
Mark Boyle,Scotland,,476,mark-boyle,,
Atthasit Mahitthi,Thailand,,474,atthasit-mahitthi,,
Pavel Leyk,Germany,,472,pavel-leyk,,
Stefan Kasper,Germany,,471,stefan-kasper,,
Serge Dupraz,Czech Republic,,467,serge-dupraz,,
Jakub Koniar,Slovakia,,466,jakub-koniar,,
Karel Petracek,Czech Republic,,465,karel-petracek,,
Marko Vukovic,Serbia,,464,marko-vukovic,,
Jan Vimr,Czech Republic,,463,jan-vimr,,
Jan Klecka,Czech Republic,,462,jan-klecka,,
Jindrich Prchal,Czech Republic,,461,jindrich-prchal,,
Lukas Krenek,Czech Republic,,460,lukas-krenek,,
Tomas Kejla,Czech Republic,,459,tomas-kejla,,
Jan Prihoda,Czech Republic,,458,jan-prihoda,,
Jakub Rendla,Czech Republic,,457,jakub-rendla,,
Jaromir Malanta,Czech Republic,,456,jaromir-malanta,,
Simon Ceo,Czech Republic,,455,simon-ceo,,
Alex O'Donaghue,England,,454,alex-odonaghue,,
Matt Yeadon,England,,453,matt-yeadon,,
David Taylor,England,,452,david-taylor,,
Pascal Richard,England,,451,pascal-richard,,
Lewis John Calcutt,England,,450,lewis-john-calcutt,,
Benjamin Frömmel,Germany,,446,benjamin-frommel,,
Christopher Frömmel,Germany,,445,christopher-frommel,,
Habib Shalchian,Germany,,444,habib-shalchian,,
Jacob Stacha,Belgium,,443,jacob-stacha,,
Andreas Cieslak,Germany,,442,andreas-cieslak,,
Ralph Müller,Germany,,441,ralph-muller,,
NOBODY  ,Unknown,,440,,,
James Leadbetter,England,,439,james-leadbetter,,
Ryan Duffy,England,,438,ryan-duffy,,
Jörg Ebert,Germany,,437,jorg-ebert,,
Uli Ottner,Germany,,436,uli-ottner,,
Thomas Wacker,Germany,,435,thomas-wacker,,
Nico Steiner,Germany,,434,nico-steiner,,
Stephane Ochoiski,France,,433,stephane-ochoiski,,
Stefan Joachim,Germany,,431,stefan-joachim,,
Jörn Hannes-Hühn,Germany,,430,jorn-hannes-huhn,,
Ralph Enax,Germany,,429,ralph-enax,,
Philip Arnold,Ireland,,428,philip-arnold,,
Mohamed Al-Joker,United Arab Emirates,,425,mohammed-al-joker,,
Eissa Al Sayed,United Arab Emirates,,421,eissa-al-sayed,,
John Sutton,Ireland,,420,john-sutton,,
James Murdoch,England,,419,james-murdoch,,
Mohammed Shehab,United Arab Emirates,,418,mohammed-shehab,,
Tommy Ang,Singapore,,417,tommy-ang,,
Colm Gilcreest,Ireland,,414,colm-gilcreest,,
Salim Ali,United Arab Emirates,,413,salim-ali,,
David Roe,England,,409,david-roe,,
Curd Persijn,Belgium,,407,curd-persyn,,
Edwin Depoorter,Belgium,,406,edwin-depoorter,,
Gino Verheyde,Belgium,,405,gino-verheyde,,
Yannick Poulain,France,,404,yannick-poulain,,
Rene Hemelsoet,Belgium,,403,rene-hemelsoet,,
Pierre Dethier,Belgium,,401,pierre-dethier,,
Jürgen Vandenbossche,Belgium,,400,jurgen-van-den-bossche,,
Yvan Van Velthoven,Belgium,,399,yvan-van-velthoven,,
Lieven Vanthournout,Belgium,,398,lieven-vanthournout,,
Rune Kampe,Denmark,,397,rune-kampe,,
Olivier Coucke,Belgium,,396,olivier-coucke,,
Peter Bullen,Belgium,,395,peter-bullen,,
Jean Pierre De Blaer,Belgium,,394,jean-pierre-de-blaer,,
Tino De Witte,Belgium,,393,tino-de-witte,,
Julius Grauls,Belgium,,392,julius-grauls,,
Jürgen Van Roy,Belgium,,390,jurgen-van-roy,,
James Welsh,England,,389,james-welsh,,
Pascal Raes,Belgium,,388,pascal-raes,,
Luc Heirewegh,Belgium,,387,luc-heirewegh,,
Gwen Engels,Belgium,,386,gwen-engels,,
Eddy Kindermans,Belgium,,384,eddy-kindermans,,
Mario Van Herk,Belgium,,383,mario-van-herk,,
Erwin Goethals,Belgium,,382,erwin-goethals,,
Dirk Coppens,Belgium,,381,dirk-coppens,,
Danny D'Hoore,Belgium,,380,danny-dhoore,,
Kris Van Landeghem,Belgium,,379,kris-van-landeghem,,
Laurens De Staelen,Belgium,,378,laurens-de-staelen,,
Pascal Durnez,Belgium,,377,pascal-durnez,,
TBD  ,Unknown,,376,,,
Kevin Van Den Broeck,Belgium,,374,kevin-van-den-broeck,,
Guido Taloen,Belgium,,373,guido-taloen,,
Bert Van Tiggelen,Belgium,,372,bert-van-tiggelin,,
Tim Van Goubergen,Belgium,,371,tim-van-goubergen,,
Alain Van Der Steen,Belgium,,370,alain-vandersteen,,
Kurt Vanoverberhe,Belgium,,369,kurt-vanoverberghe,,
Jan Goossens,Belgium,,368,jan-goossens,,
Zen Beechey,England,,367,zen-beechey,,
Xander van Rossum,Netherlands,,366,xander-van-rossem,,
Wolfgang Brandmeier,Germany,,365,wolfgang-brandmeier,,
Wladimir Ponomarenko,Belarus,,364,wladimir-ponomarenko,,
Willen Monfils,Netherlands,,363,wim-monfils,,
Wilhelm Braunwald,Germany,,362,wilhelm-braunwald,,
Werner Pilz,Germany,,361,werner-pilz,,
Uwe Seyler,Germany,,360,uwe-seyler,,
Tonnie Kok,Netherlands,,359,tonnie-kok,,
Tom Egger,Germany,,357,tom-egger,,
Tiziano Guerra,Italy,,356,tiziano-guerra,,
Thomas Valentin,Germany,,355,thomas-valentin,,
Thomas Schneeberger,Switzerland,,354,thomas-schneeberger,,
Thomas Lüthi,Germany,,353,thomas-luthi,,
Thomas Hoeltschl,Germany,,352,thomas-hoeltschl,,
Thomas Cesal,Germany,,351,thomas-cesal,,
Stevo Vucicevic,Croatia,,350,stevo-vucicevic,,
Stefan Schenk,Germany,,349,stefan-schenk,,
Stefan Gerst,Germany,,348,stefan-gerst,,
snooker.org,,,347,,,
Serge Lievens,Netherlands,,346,serge-lievens,,
Sascha Breuer,Germany,,345,sascha-breuer,,
Soner Sari,Turkey,,344,soner-sari,,
Sanjin Kusan,Croatia,,343,sanjin-kusan,,
Samir Önder,Germany,,342,samir-onder,,
Rüdiger Nickel,Germany,,341,rudiger-nickel,,
Roy Stolk,Netherlands,,340,roy-stolk,,
Ronny Pawlitza,Germany,,338,ronny-pawlitza,,
Ronny Buchholz,Germany,,337,ronny-buchholz,,
Ronni Beniesch,Germany,,336,ronni-beniesch,,
Rolf Schmidt,Germany,,335,rolf-schmidt,,
Rogier Van Der Kamp,Netherlands,,334,rogier-van-de-kamp,,
Roberto Abart,Germany,,333,roberto-abart,,
Robert Sax,Germany,,332,robert-sax,,
Robert Haimerl,Germany,,331,robert-haimerl,,
Robert Feß,Germany,,330,robert-fes,,
Robert Drahn,Germany,,329,robert-drahn,,
Rene Van Rijsbergen,Netherlands,,328,rene-van-rijsbergen,,
Ralf Hemmerling,Germany,,327,ralf-hemmerling,,
Ralf Günzel,Germany,,326,ralf-gunzel,,
Phil Barnes,Germany,,325,phil-barnes,,
Patrick Fuchs,Germany,,324,patrick-fuchs,,
Oliver Metzger,Germany,,322,oliver-metzger,,
Oliver Kremp,Germany,,321,oliver-kremp,,
Ole Steiner,Germany,,320,ole-steiner,,
Norbert Hofheinz,Germany,,319,norbert-hofheinz,,
Nicole Breitenstein,Germany,,318,nicole-breitenstein,,
Naresh Samarawickrama,Sri Lanka,,317,naresh-samarawickram,,
Miro Popovic,Germany,,313,miro-popovic,,
Mirko Groß,Germany,,312,mirko-gros,,
Michael Seidel,Germany,,311,michael-seidel,,
Michael Heeger,Germany,,310,michael-heeger,,
Michael Eheim,Germany,,309,michael-eheim,,
Michael Betzinger,Germany,,308,michael-betzinger,,
Michael Bach,Germany,,307,michael-bach,,
Maurice Le Duc,Netherlands,,305,maurice-le-duc,,
Martin Rösler,Germany,,304,martin-rosler,,
Markus Milde,Germany,,303,markus-milde,,
Markus Hertle,Germany,,302,markus-hertle,,
Marko Wölkl,Germany,,301,marko-wolkl,,
Mario Wehrmann,Netherlands,,300,mario-wehrmann,,
Lothar Kempgens,Germany,,298,lothar-kempgens,,
Druta Lorin Ionut,Romania,,297,lorin-ionut-druta,,
Laurin Winters,Netherlands,,294,laurin-winters,,
Lam Hui-wah,Netherlands,,293,hui-wah-lam,,
Klaus Wuscher,Germany,,292,klaus-wuscher,,
Kilian Baur-Pantoulier,Germany,,291,kilian-baur-pantoulier,,
Kevin Lämmermann,Germany,,290,kevin-lammermann,,
Julian Treiber,Germany,,289,julian-treiber,,
Julian Gärtner,Germany,,288,julian-gartner,,
Jürgen Kesseler,Germany,,287,jurgen-kesseler,,
Johannes Oswald,Germany,,286,johannes-oswald,,
Jörg Petersen,Germany,,284,jorg-petersen,,
Jörg Schneidewindt,Germany,,282,jorg-schneidewindt,,
Jean Luca Nüßgen,Germany,,281,jean-luca-nusgen,,
Jarl Hinfelaar,Netherlands,,280,jan-hinfelaar,,
Hendrik Henschke,Germany,,279,hendrik-henschke,,
Helmut Miss,Germany,,278,helmut-miss,,
Hao Lac Hanh,Germany,,277,hao-lac-hanh,,
Hans-Jürgen Bins,Germany,,276,hans-jurgen-bins,,
Gerrit bij de Leij,Netherlands,,273,gerrit-bij-de-leij,,
Gerhard Mader,Germany,,272,gerhard-mader,,
Gerhard Engelschalk,Germany,,271,gerhard-engelschalk,,
Gerald Götz,Germany,,270,gerald-gotz,,
Florian Moederscheim,Netherlands,,268,florian-moederscheim,,
Falk Hollenwäger,Germany,,267,falk-hollenwaeger,,
Fabian Meulner,Germany,,266,fabian-meulner,,
Fabian Grube,Germany,,265,fabian-grube,,
Elisabeth Bins,Germany,,264,elisabeth-bins,,
Dominik Scherübl,Austria,,263,dominik-scherubl,,
Dirk Hochheim,Germany,,262,dirk-hochheim,,
Dirk Fieron,Germany,,261,dirk-fieron,,
Dieter Meier,Germany,,260,dieter-meier,,
Deniz Anar,Germany,,258,deniz-anar,,
Daniel Dieudonne,Germany,,257,daniel-dieudonne,,
Coen Fool,Netherlands,,256,coen-fool,,
Christof Biniarsch,Germany,,255,christof-biniarsch,,
Christian Walther,Germany,,254,christian-walther,,
Christian Hauburg,Germany,,253,christian-hauburg,,
Christian Gnamm,Germany,,252,christian-gnamm,,
Chris McBreen,New Zealand,,250,chris-mcbreen,,
Christopher Henry,England,,249,chris-henry,,
Bernd Strnad,Germany,,248,bernd-strnad,,
Bernd Friedrich,Germany,,247,bernd-friedrich,,
Austin Moles,Ireland,,246,austin-moles,,
Aram Raken,Netherlands,,245,aram-raken,,
Anja Vucicevic,Germany,,244,anja-vucicevic,,
Vintu Cristian Andrei,Romania,,243,andrei-vintu-cristian,,
Andreas Pesch,Germany,,242,andreas-pesch,,
Andreas Hartung,Germany,,241,andreas-hartung,,
Ali Kirim,Turkey,,240,ali-kirim,,
Julian Logue,Northern Ireland,,230,julian-logue,,
Jason Devaney,Ireland,,229,jason-devaney,,
Jamie Edwards,Wales,,228,jamie-edwards,,
James Loft,England,,227,james-loft,,
Habib Subah,Bahrain,,226,habib-subah,,
Anita Maflin,Norway,,221,anita-maflin,,
Anish Gokool,England,,220,anish-gokool,,
Allan Morgan,Wales,,219,allan-morgan,,
Suriya Suwannasingh,Thailand,,214,suriya-suwannasingh,,
Steve Judd,England,,213,steve-judd,,
Shaun Wilkes,England,,211,shaun-wilkes,,
Rupesh Thakkar,India,,210,rupesh-thakkar,,
Rock Hui,England,,209,rock-hui,,
Nick Pearce,England,,207,nick-pearce,,
Mark Smith,England,,203,mark-smith,,
Lewis Mayes,England,,199,lewis-mayes,,
Lasse Münstermann,Germany,,196,lasse-munstermann,,
Daniel Skingle,England,,189,daniel-skingle,,
Dane Hall,England,,188,dane-hall,,
Dale Smith,Scotland,,187,dale-smith,,
Anthony Robson,England,,185,anthony-robson,,
Yahya Seedat,Turkey,,183,yahya-seedat,,
Terry Challenger,England,,180,terry-challenger,,
Rogelio Esteiro,England,,178,rogelio-esteiro,,
Robert Valiant,England,,176,robert-valiant,,
Mohanna Al Obaidly,Qatar,,172,mohanna-al-obaidly,,
Jim Buck,England,,167,jim-buck,,
Jason Stockton,England,,166,jason-stockton,,
David Portman,England,,161,david-portman,,
Ali Al Obaidly,Qatar,,157,ali-al-obaidly,,
Abdulrahman Quari,England,,155,abdulrahman-quari,,
Ejler Hame,Denmark,,150,ejler-hame,,
Sam Harvey,England,,140,sam-harvey,,
Mark Miller,England,,137,mark-miller,,
Jamie Walker,England,,134,jamie-walker,,
David Gray,England,,130,david-gray,,
Ashik Nathwani,England,,127,ashik-nathwani,,
Hugh Abernethy,Scotland,,122,hugh-abernethy,,
Michal Zielinski,Poland,,121,michay-zieliyski,,
Shaun Parkes,England,,117,shaun-parkes,,
Robert Redmond,Ireland,,116,robert-redmond,,
Shahrukh Nasir,Pakistan,,114,shahrukh-nasir,,
Kamran Ashraf,England,,113,kamran-ashraf,,
Stephen Craigie,England,,112,stephen-craigie,,
Greg Davis,England,,107,greg-davis,,
Gavin Butler,England,,105,gavin-butler,,
Olivier Vandenboheede,Belgium,,100,olivier-vandenboheede,,
Marc Harman,England,,95,marc-harman,,
Craig Barber,England,,94,craig-barber,,
Marcin Nitschke,Poland,,88,marcin-nitschke,,
Krzysztof Wrobel,Poland,,84,krzysztof-wrobel,,
Shokat Ali,Pakistan,,83,shokat-ali,,
James McGouran,England,,75,james-mcgouran,,
Danny Douane,England,,73,danny-douane,,
Paul Metcalf,England,,72,paul-metcalf,,
Lee Farebrother,England,,71,lee-farebrother,,
James Hill,England,,70,james-hill,,
David Bailey,England,,66,david-bailey,,
Nick Jennings,England,,59,nick-jennings,,
Ben Harrison,England,,40,ben-harrison,,
Damian Adamus,Poland,,2015,damian-adamus,,
Aki Suutari,Finland,,1670,aki-suutari,,
Frank Driesen,Belgium,,1446,frank-driesen,,
Radu Vilau,Romania,,1135,radu-vilau,,
Ronny Buchholz,Germany,,337,ronny-buchholz,,
Inge Vermeulen,Belgium,,1950,inge-vermeulen,,
Vyacheslav Nikiforov,Germany,,1568,vyacheslav-nikiforov,,
Li Chao,China,,1380,li-chao,,
Karl Busteed,Ireland,,783,karl-busteed,,
Rupesh Thakkar,India,,210,rupesh-thakkar,,
Clive A Bernstone,England,,1998,clive-bernstone,,
Chan Keng Kwang,Singapore,,1768,,,
Kasra Khavaran,Belgium,,1074,kasra-khavaran,,
Nico Steiner,Germany,,434,nico-steiner,,
Nick Pearce,England,,207,nick-pearce,,
Dale Hughes,Wales,,2041,dale-hughes,,
Rui Santos,Portugal,,1631,rui-santos,,
Chui Ho Man Jamie,Hong Kong,,1429,chui-homan,,
Joe Steele,England,,1040,joe-steele,,
Thomas Dowling,Ireland,,764,tj-dowling,,
Malta (2011),Malta,,579,,,
Aaron Tobin,Ireland,,2043,aaron-tobin,,
Ollie Douglas,England,,1677,ollie-douglas,,
Jürgen Vancanneyt,Belgium,,1062,jurgen-vancanneyt,,
Markus Stocker,Austria,,637,markus-stocker,,
Lieven Vanthournout,Belgium,,398,lieven-vanthournout,,
Aaron Moyles,Ireland,,1856,aaron-moyles,,
Janis Bindze,Latvia,,1539,janis-bindze,,
Joe Roberts,England,,1211,joe-roberts,,
Lin Yongzhi,China,,964,lin-yongzhi,,
Saeed Abolesani,Iran,,858,saeed-abooyesani,,
Thomas Valentin,Germany,,355,thomas-valentin,,
Viktor Gaidov,Bulgaria,,1957,viktor-gaidov,,
Anton Woywod,Germany,,1562,anton-woywod,,
Cui Bo,China,,1253,cui-bo,,
Cosmin Constantin,Romania,,1128,cosmin-constantin,,
Thomas Dowling,Ireland,,764,tj-dowling,,
Wales (2011),Wales,,560,,,
Hao Lac Hanh,Germany,,277,hao-lac-hanh,,
Dana Amir,Israel,,1809,dana-amir,,
Jan Eisenstein,Germany,,1332,jan-eisenstein,,
Hussain Fuad,Bahrain,,1011,hussain-fuad,,
Oliver Metzger,Germany,,322,oliver-metzger,,
Pawel Farynowski,Poland,,1674,pawel-farynowski,,
